25.4, 2.15883, 2.29743, -0.124803, -1.16341e-16, 0.968962, 0
25.5, 2.15894, 2.29761, -0.125123, -1.16321e-16, 0.969102, 0
25.6, 2.15904, 2.29779, -0.125442, -1.16301e-16, 0.969242, 0
25.7, 2.15915, 2.29797, -0.125762, -1.16281e-16, 0.969382, 0
25.8, 2.15926, 2.29815, -0.126081, -1.16262e-16, 0.969522, 0
25.9, 2.15937, 2.29833, -0.126399, -1.16242e-16, 0.969662, 0
26, 2.15948, 2.29851, -0.126718, -1.16222e-16, 0.969801, 0
26.1, 2.15959, 2.29869, -0.127036, -1.16203e-16, 0.969941, 0
26.2, 2.1597, 2.29887, -0.127353, -1.16183e-16, 0.97008, 0
26.3, 2.15981, 2.29904, -0.12767, -1.16163e-16, 0.970219, 0
26.4, 2.15992, 2.29922, -0.127987, -1.16144e-16, 0.970358, 0
26.5, 2.16003, 2.2994, -0.128303, -1.16124e-16, 0.970497, 0
26.6, 2.16014, 2.29958, -0.128619, -1.16105e-16, 0.970636, 0
26.7, 2.16025, 2.29975, -0.128935, -1.16085e-16, 0.970774, 0
26.8, 2.16036, 2.29993, -0.12925, -1.16066e-16, 0.970912, 0
26.9, 2.16047, 2.30011, -0.129565, -1.16046e-16, 0.971051, 0
27, 2.16058, 2.30028, -0.129879, -1.16027e-16, 0.971189, 0
27.1, 2.16069, 2.30046, -0.130193, -1.16008e-16, 0.971326, 0
27.2, 2.1608, 2.30064, -0.130507, -1.15988e-16, 0.971464, 0
27.3, 2.16091, 2.30081, -0.13082, -1.15969e-16, 0.971602, 0
27.4, 2.16102, 2.30099, -0.131133, -1.1595e-16, 0.971739, 0
27.5, 2.16113, 2.30116, -0.131446, -1.1593e-16, 0.971876, 0
27.6, 2.16125, 2.30134, -0.131758, -1.15911e-16, 0.972013, 0
27.7, 2.16136, 2.30151, -0.13207, -1.15892e-16, 0.97215, 0
27.8, 2.16147, 2.30169, -0.132381, -1.15873e-16, 0.972287, 0
27.9, 2.16158, 2.30186, -0.132692, -1.15854e-16, 0.972424, 0
28, 2.16169, 2.30204, -0.133003, -1.15834e-16, 0.97256, 0
28.1, 2.1618, 2.30221, -0.133313, -1.15815e-16, 0.972696, 0
28.2, 2.16192, 2.30238, -0.133623, -1.15796e-16, 0.972832, 0
28.3, 2.16203, 2.30256, -0.133933, -1.15777e-16, 0.972968, 0
28.4, 2.16214, 2.30273, -0.134242, -1.15758e-16, 0.973104, 0
28.5, 2.16225, 2.3029, -0.134551, -1.15739e-16, 0.97324, 0
28.6, 2.16236, 2.30308, -0.134859, -1.1572e-16, 0.973375, 0
28.7, 2.16248, 2.30325, -0.135167, -1.15701e-16, 0.973511, 0
28.8, 2.16259, 2.30342, -0.135475, -1.15682e-16, 0.973646, 0
28.9, 2.1627, 2.30359, -0.135782, -1.15664e-16, 0.973781, 0
29, 2.16282, 2.30377, -0.136089, -1.15645e-16, 0.973916, 0
29.1, 2.16293, 2.30394, -0.136395, -1.15626e-16, 0.97405, 0
29.2, 2.16304, 2.30411, -0.136701, -1.15607e-16, 0.974185, 0
29.3, 2.16316, 2.30428, -0.137007, -1.15588e-16, 0.974319, 0
29.4, 2.16327, 2.30445, -0.137313, -1.1557e-16, 0.974453, 0
29.5, 2.16338, 2.30462, -0.137618, -1.15551e-16, 0.974587, 0
29.6, 2.1635, 2.30479, -0.137922, -1.15532e-16, 0.974721, 0
29.7, 2.16361, 2.30496, -0.138226, -1.15513e-16, 0.974855, 0
29.8, 2.16372, 2.30513, -0.13853, -1.15495e-16, 0.974989, 0
29.9, 2.16384, 2.3053, -0.138834, -1.15476e-16, 0.975122, 0
30, 2.16395, 2.30547, -0.139137, -1.15458e-16, 0.975255, 0
30.1, 2.16407, 2.30564, -0.139439, -1.15439e-16, 0.975388, 0
30.2, 2.16418, 2.30581, -0.139742, -1.15421e-16, 0.975521, 0
30.3, 2.1643, 2.30598, -0.140044, -1.15402e-16, 0.975654, 0
30.4, 2.16441, 2.30615, -0.140345, -1.15384e-16, 0.975787, 0
30.5, 2.16453, 2.30632, -0.140646, -1.15365e-16, 0.975919, 0
30.6, 2.16464, 2.30649, -0.140947, -1.15347e-16, 0.976052, 0
30.7, 2.16476, 2.30666, -0.141248, -1.15328e-16, 0.976184, 0
30.8, 2.16487, 2.30682, -0.141548, -1.1531e-16, 0.976316, 0
30.9, 2.16499, 2.30699, -0.141847, -1.15292e-16, 0.976448, 0
31, 2.1651, 2.30716, -0.142147, -1.15273e-16, 0.976579, 0
31.1, 2.16522, 2.30733, -0.142445, -1.15255e-16, 0.976711, 0
31.2, 2.16533, 2.30749, -0.142744, -1.15237e-16, 0.976842, 0
31.3, 2.16545, 2.30766, -0.143042, -1.15218e-16, 0.976973, 0
31.4, 2.16557, 2.30783, -0.14334, -1.152e-16, 0.977104, 0
31.5, 2.16568, 2.30799, -0.143637, -1.15182e-16, 0.977235, 0
31.6, 2.1658, 2.30816, -0.143934, -1.15164e-16, 0.977366, 0
31.7, 2.16592, 2.30833, -0.144231, -1.15146e-16, 0.977496, 0
31.8, 2.16603, 2.30849, -0.144527, -1.15128e-16, 0.977627, 0
31.9, 2.16615, 2.30866, -0.144823, -1.1511e-16, 0.977757, 0
32, 2.16627, 2.30882, -0.145118, -1.15091e-16, 0.977887, 0
32.1, 2.16638, 2.30899, -0.145413, -1.15073e-16, 0.978017, 0
32.2, 2.1665, 2.30915, -0.145708, -1.15055e-16, 0.978147, 0
32.3, 2.16662, 2.30932, -0.146002, -1.15038e-16, 0.978276, 0
32.4, 2.16673, 2.30948, -0.146296, -1.1502e-16, 0.978406, 0
32.5, 2.16685, 2.30965, -0.14659, -1.15002e-16, 0.978535, 0
32.6, 2.16697, 2.30981, -0.146883, -1.14984e-16, 0.978664, 0
32.7, 2.16709, 2.30998, -0.147176, -1.14966e-16, 0.978793, 0
32.8, 2.1672, 2.31014, -0.147468, -1.14948e-16, 0.978922, 0
32.9, 2.16732, 2.3103, -0.14776, -1.1493e-16, 0.97905, 0
33, 2.16744, 2.31047, -0.148052, -1.14912e-16, 0.979179, 0
33.1, 2.16756, 2.31063, -0.148343, -1.14895e-16, 0.979307, 0
33.2, 2.16768, 2.31079, -0.148634, -1.14877e-16, 0.979435, 0
33.3, 2.1678, 2.31095, -0.148924, -1.14859e-16, 0.979563, 0
